venta_id,fecha,producto_id,cantidad,precio_unitario,cliente_id,sucursal_id,total
1107,2023-01-01 18:26:00,430,4,477.075768107344,40488,45,1908.303072429376
1114,2023-01-01 18:33:00,758,12,320.6063698756984,42324,62,3847.27643850838
1115,2023-01-01 18:34:00,647,18,453.08227255641975,21985,69,8155.480906015556
1128,2023-01-01 18:47:00,430,4,446.5264633671157,30298,21,1786.1058534684626
1237,2023-01-01 20:36:00,758,19,11.570166670207469,20472,95,219.83316673394188
1343,2023-01-01 22:22:00,941,18,390.9141998756715,23599,69,7036.455597762087
1358,2023-01-01 22:37:00,253,5,297.119501351528,1350,8,1485.59750675764
1417,2023-01-01 23:36:00,568,1,20.09239300031274,28609,92,20.09239300031274
1424,2023-01-01 23:43:00,739,9,306.0424369913403,29059,78,2754.381932922063
1439,2023-01-01 23:58:00,568,10,329.48699373906487,18052,86,3294.869937390649
1513,2023-01-02 01:12:00,442,15,495.5020287182783,32451,23,7432.530430774175
1552,2023-01-02 01:51:00,410,2,44.2041374549984,7689,99,88.40827490999679
1589,2023-01-02 02:28:00,758,5,92.6751811451059,15300,38,463.3759057255295
1688,2023-01-02 04:07:00,833,7,285.91996659133366,42067,80,2001.439766139336
1713,2023-01-02 04:32:00,240,15,466.9665402737978,33245,46,7004.498104106968
1739,2023-01-02 04:58:00,739,2,441.6910706405415,32351,67,883.382141281083
1818,2023-01-02 06:17:00,41,5,242.52071762288347,2876,94,1212.603588114417
1836,2023-01-02 06:35:00,135,4,414.670837487134,4093,61,1658.6833499485358
1937,2023-01-02 08:16:00,758,12,410.8415016135767,34430,57,4930.09801936292
1942,2023-01-02 08:21:00,442,9,177.28915374659263,38822,67,1595.6023837193336
1963,2023-01-02 08:42:00,739,10,138.69757080882917,14524,87,1386.9757080882916
1985,2023-01-02 09:04:00,760,6,403.9146461008626,4132,11,2423.487876605176
2066,2023-01-02 10:25:00,184,7,160.00836665068746,43137,37,1120.0585665548122
2162,2023-01-02 12:01:00,444,17,370.4777519187068,39186,81,6298.121782618016
2164,2023-01-02 12:03:00,48,19,330.501387840855,39826,82,6279.526368976245
2293,2023-01-02 14:12:00,758,2,270.517006227324,10842,5,541.034012454648
2298,2023-01-02 14:17:00,568,8,257.43825226489486,5728,85,2059.506018119159
2330,2023-01-02 14:49:00,534,3,17.720040869379954,24358,47,53.16012260813986
2406,2023-01-02 16:05:00,41,16,281.4378243249469,40638,40,4503.005189199151
2427,2023-01-02 16:26:00,739,12,401.6780670328142,34952,17,4820.136804393771
2481,2023-01-02 17:20:00,442,11,476.6001528821968,42349,77,5242.6016817041655
2513,2023-01-02 17:52:00,123,11,149.0255235739917,21027,19,1639.280759313909
2606,2023-01-02 19:25:00,760,16,144.18903651192042,38408,83,2307.0245841907267
2624,2023-01-02 19:43:00,931,4,410.3056028354035,29551,62,1641.222411341614
2681,2023-01-02 20:40:00,410,16,227.663201287719,49875,95,3642.611220603504
2932,2023-01-03 00:51:00,647,13,339.53355001676533,18240,5,4413.936150217949
2953,2023-01-03 01:12:00,931,13,492.2213089906666,32469,69,6398.877016878667
2957,2023-01-03 01:16:00,135,6,286.5059256104218,49549,19,1719.035553662531
2972,2023-01-03 01:31:00,833,14,70.41401225575261,3889,72,985.7961715805366
3099,2023-01-03 03:38:00,941,19,162.7241437512979,32547,62,3091.75873127466
3109,2023-01-03 03:48:00,568,13,247.30403773453224,11978,81,3214.952490548919
3139,2023-01-03 04:18:00,693,15,403.6172674705795,16809,1,6054.259012058693
3173,2023-01-03 04:52:00,570,1,235.01281178510865,36414,51,235.01281178510865
3178,2023-01-03 04:57:00,409,2,270.7671141250245,6245,81,541.534228250049
3183,2023-01-03 05:02:00,168,15,475.1806304290988,23761,36,7127.7094564364825
3212,2023-01-03 05:31:00,833,5,143.85726404913763,18870,10,719.2863202456883
3282,2023-01-03 06:41:00,568,14,269.75846453092083,6999,65,3776.618503432892
3413,2023-01-03 08:52:00,534,7,452.5096790973794,27726,75,3167.567753681656
3481,2023-01-03 10:00:00,444,18,262.272113602518,37332,93,4720.898044845324
3491,2023-01-03 10:10:00,758,14,305.7734196052816,12551,71,4280.827874473942
3618,2023-01-03 12:17:00,430,9,23.332768896080783,24917,28,209.99492006472704
3654,2023-01-03 12:53:00,253,8,141.69447045889763,19271,70,1133.555763671181
3659,2023-01-03 12:58:00,153,4,424.2935167738029,22056,58,1697.1740670952115
3665,2023-01-03 13:04:00,135,2,235.57899961869532,43964,89,471.1579992373907
3710,2023-01-03 13:49:00,647,10,110.39711462147032,22314,79,1103.9711462147031
3723,2023-01-03 14:02:00,123,3,288.9601719898836,13673,49,866.8805159696508
3745,2023-01-03 14:24:00,758,6,318.80019927080167,25225,3,1912.80119562481
3825,2023-01-03 15:44:00,833,5,110.36868036034042,359,42,551.8434018017022
3850,2023-01-03 16:09:00,105,12,246.01359231165932,14417,44,2952.1631077399124
3853,2023-01-03 16:12:00,444,3,240.4009598259809,32801,81,721.2028794779428
3896,2023-01-03 16:55:00,927,7,253.53998204675847,24292,21,1774.7798743273092
3959,2023-01-03 17:58:00,931,10,455.3995898274332,24040,36,4553.995898274332
3962,2023-01-03 18:01:00,123,7,248.20230213488531,41134,39,1737.4161149441975
3980,2023-01-03 18:19:00,739,6,302.7774549154089,35370,45,1816.6647294924535
4001,2023-01-03 18:40:00,41,8,79.04104375259267,40878,74,632.3283500207414
4002,2023-01-03 18:41:00,253,14,346.38658113237,29331,83,4849.41213585318
4051,2023-01-03 19:30:00,732,7,308.2211143566772,24918,5,2157.54780049674
4061,2023-01-03 19:40:00,693,2,456.1396675837132,6661,91,912.2793351674264
4106,2023-01-03 20:25:00,444,8,79.09688108604053,19247,57,632.7750486883242
4110,2023-01-03 20:29:00,647,5,323.97547126799003,35969,35,1619.8773563399502
4152,2023-01-03 21:11:00,833,10,28.509100758457077,40852,41,285.0910075845707
4162,2023-01-03 21:21:00,442,4,259.593129607311,47784,62,1038.372518429244
4189,2023-01-03 21:48:00,570,11,39.08006602361028,45986,80,429.8807262597131
4197,2023-01-03 21:56:00,184,13,364.5324039212523,26923,52,4738.92125097628
4213,2023-01-03 22:12:00,647,3,113.11853558784138,28650,80,339.3556067635241
4260,2023-01-03 22:59:00,760,3,460.1791436786041,2179,42,1380.5374310358122
4322,2023-01-04 00:01:00,760,14,95.66727539580218,44604,36,1339.3418555412304
4360,2023-01-04 00:39:00,442,18,330.73983116439297,20461,63,5953.316960959073
4377,2023-01-04 00:56:00,647,10,163.73916327774165,14654,42,1637.3916327774166
4428,2023-01-04 01:47:00,253,5,280.4240501994309,39377,80,1402.1202509971545
4457,2023-01-04 02:16:00,409,2,373.25775805763146,8646,42,746.5155161152629
4493,2023-01-04 02:52:00,41,6,52.10818516286256,38343,74,312.6491109771753
4673,2023-01-04 05:52:00,927,10,490.0740906564936,31002,91,4900.740906564936
4703,2023-01-04 06:22:00,135,12,233.55520729236417,36812,9,2802.66248750837
4756,2023-01-04 07:15:00,430,15,306.28684768973903,4873,29,4594.302715346085
4764,2023-01-04 07:23:00,184,10,31.129915377595555,14225,50,311.2991537759556
4809,2023-01-04 08:08:00,410,16,235.25278446462565,29003,2,3764.0445514340095
4811,2023-01-04 08:10:00,931,8,93.25464259128104,28819,52,746.0371407302482
4814,2023-01-04 08:13:00,647,18,234.49084857620963,31282,16,4220.835274371773
4818,2023-01-04 08:17:00,833,17,389.53300814574857,25773,21,6622.061138477726
4853,2023-01-04 08:52:00,941,9,470.7749655077594,13697,25,4236.9746895698345
4946,2023-01-04 10:25:00,941,14,195.2396264673296,31281,10,2733.3547705426145
4949,2023-01-04 10:28:00,833,7,214.66304509378705,7115,78,1502.6413156565093
5014,2023-01-04 11:33:00,647,6,313.1773061641136,49953,4,1879.063836984681
5047,2023-01-04 12:06:00,430,15,236.37708209928053,31430,31,3545.656231489208
5101,2023-01-04 13:00:00,184,5,13.24167920631727,11927,19,66.20839603158635
5108,2023-01-04 13:07:00,570,13,379.5788883964545,38273,38,4934.525549153908
5138,2023-01-04 13:37:00,931,15,271.4761579951853,4984,11,4072.1423699277793
5152,2023-01-04 13:51:00,442,19,93.61128068526423,3489,98,1778.6143330200205
5155,2023-01-04 13:54:00,442,14,380.8800228785878,16090,60,5332.3203203002295
5161,2023-01-04 14:00:00,927,7,50.550199625544806,40566,81,353.85139737881366
5162,2023-01-04 14:01:00,739,5,487.8805750629564,31584,53,2439.402875314782
5191,2023-01-04 14:30:00,693,6,322.5668368753525,9093,20,1935.4010212521152
5226,2023-01-04 15:05:00,442,15,290.1635534690005,27138,51,4352.453302035007
5230,2023-01-04 15:09:00,430,12,244.44965132637805,6960,49,2933.395815916537
5478,2023-01-04 19:17:00,135,9,78.10180813815822,36732,6,702.916273243424
5480,2023-01-04 19:19:00,253,6,87.07281635975339,25110,96,522.4368981585203
5548,2023-01-04 20:27:00,568,2,199.047934016108,28319,60,398.095868032216
5633,2023-01-04 21:52:00,410,18,497.2732995699746,12404,25,8950.919392259542
5645,2023-01-04 22:04:00,430,19,335.05819510029414,3619,65,6366.105706905589
5655,2023-01-04 22:14:00,153,5,78.65372949307995,28080,23,393.2686474653997
5662,2023-01-04 22:21:00,693,19,48.66120600501485,48148,15,924.562914095282
5682,2023-01-04 22:41:00,833,6,448.8770926846776,10092,27,2693.262556108066
5728,2023-01-04 23:27:00,135,15,172.03948211124893,10058,94,2580.592231668734
5743,2023-01-04 23:42:00,760,17,484.1584613391301,29168,24,8230.693842765211
5766,2023-01-05 00:05:00,48,3,406.1735671146874,19673,82,1218.5207013440622
5883,2023-01-05 02:02:00,927,6,383.8940862948338,39871,27,2303.3645177690028
5946,2023-01-05 03:05:00,409,5,40.1484048555829,16985,49,200.7420242779145
5963,2023-01-05 03:22:00,442,5,211.598183828967,28430,36,1057.990919144835
5974,2023-01-05 03:33:00,570,11,487.2045793426959,41551,8,5359.250372769655
5996,2023-01-05 03:55:00,41,3,188.39315924211888,1796,35,565.1794777263566
6032,2023-01-05 04:31:00,48,7,63.2593668163316,47284,12,442.8155677143212
6039,2023-01-05 04:38:00,732,13,448.8238122119628,1630,48,5834.709558755516
6042,2023-01-05 04:41:00,693,10,238.06251091383928,18093,59,2380.625109138393
6046,2023-01-05 04:45:00,123,17,409.46903432113993,15062,90,6960.9735834593785
6062,2023-01-05 05:01:00,833,13,449.51320147428976,14604,87,5843.671619165767
6095,2023-01-05 05:34:00,568,5,270.93500626321514,12029,28,1354.6750313160758
6120,2023-01-05 05:59:00,123,5,203.57807667082983,33777,98,1017.8903833541492
6123,2023-01-05 06:02:00,833,13,425.9122997389864,46274,87,5536.859896606823
6177,2023-01-05 06:56:00,430,18,457.2235128798002,46759,42,8230.023231836405
6318,2023-01-05 09:17:00,410,18,225.2195365702125,26424,42,4053.9516582638257
6400,2023-01-05 10:39:00,833,7,339.51944760578687,49081,20,2376.636133240508
6411,2023-01-05 10:50:00,647,14,411.1706443970757,20889,20,5756.389021559059
6506,2023-01-05 12:25:00,123,15,381.2473712294256,34320,37,5718.710568441384
6556,2023-01-05 13:15:00,739,11,367.950184947673,1995,60,4047.452034424403
6557,2023-01-05 13:16:00,430,19,385.5486257861011,27238,1,7325.423889935922
6623,2023-01-05 14:22:00,647,10,449.9687162688396,49496,9,4499.687162688396
6650,2023-01-05 14:49:00,442,2,132.03525749188648,6523,65,264.07051498377297
6685,2023-01-05 15:24:00,409,2,128.07516472594833,5044,24,256.15032945189665
6709,2023-01-05 15:48:00,41,9,382.0654741763912,18520,3,3438.5892675875207
6730,2023-01-05 16:09:00,253,1,352.2520631345003,20044,32,352.2520631345003
6752,2023-01-05 16:31:00,758,18,206.640105535342,26137,5,3719.521899636156
6762,2023-01-05 16:41:00,444,3,281.1463923355879,45251,29,843.4391770067637
6802,2023-01-05 17:21:00,693,4,331.140012054352,7819,64,1324.560048217408
6825,2023-01-05 17:44:00,568,1,368.31056039888085,10980,30,368.31056039888085
6867,2023-01-05 18:26:00,739,10,362.6868315042058,6547,79,3626.8683150420575
6900,2023-01-05 18:59:00,168,15,17.018501425363574,693,25,255.2775213804536
6977,2023-01-05 20:16:00,184,16,446.6680989551395,7879,10,7146.689583282232
7088,2023-01-05 22:07:00,760,12,240.550360774964,38880,72,2886.604329299568
7094,2023-01-05 22:13:00,123,15,130.94690410405576,21460,14,1964.2035615608363
7113,2023-01-05 22:32:00,534,13,419.8421319871673,36995,65,5457.947715833175
7124,2023-01-05 22:43:00,570,14,375.3843162408784,38073,88,5255.380427372298
7134,2023-01-05 22:53:00,41,4,354.20349942287555,31278,27,1416.8139976915022
7181,2023-01-05 23:40:00,941,13,327.3905555770971,19681,70,4256.077222502262
7183,2023-01-05 23:42:00,123,10,158.83138830416067,26600,53,1588.3138830416067
7271,2023-01-06 01:10:00,41,13,5.678235273936993,38229,67,73.81705856118091
7304,2023-01-06 01:43:00,430,7,357.21144705794165,41247,81,2500.4801294055915
7338,2023-01-06 02:17:00,570,19,97.35276357537468,24238,79,1849.702507932119
7356,2023-01-06 02:35:00,153,19,100.26504870344118,7572,52,1905.0359253653824
7420,2023-01-06 03:39:00,444,19,416.70193442653976,33534,6,7917.336754104255
7500,2023-01-06 04:59:00,833,6,490.3766396357433,29760,86,2942.25983781446
7754,2023-01-06 09:13:00,442,16,428.9517582025672,7567,49,6863.228131241075
7775,2023-01-06 09:34:00,135,15,369.8695274182348,41327,20,5548.042911273522
7822,2023-01-06 10:21:00,941,7,90.48810163638512,3634,70,633.4167114546958
7827,2023-01-06 10:26:00,931,17,310.4874183920322,46976,68,5278.286112664548
7853,2023-01-06 10:52:00,833,9,41.31377325826348,5022,82,371.82395932437134
7882,2023-01-06 11:21:00,123,15,180.640340629127,20522,45,2709.605109436905
7911,2023-01-06 11:50:00,253,13,110.7178956321569,8463,9,1439.3326432180395
7964,2023-01-06 12:43:00,105,6,395.336377037898,30508,3,2372.018262227388
7970,2023-01-06 12:49:00,410,5,377.42034644049966,17162,75,1887.1017322024984
7981,2023-01-06 13:00:00,48,5,458.7870147766384,47184,10,2293.935073883192
8051,2023-01-06 14:10:00,48,3,88.92996174732235,36795,24,266.78988524196706
8101,2023-01-06 15:00:00,168,3,172.76239213856377,12191,82,518.2871764156913
8114,2023-01-06 15:13:00,168,11,7.339813245955049,34137,26,80.73794570550554
8152,2023-01-06 15:51:00,732,17,417.49901605455096,44248,92,7097.483272927367
8189,2023-01-06 16:28:00,647,17,151.32783296831877,28985,54,2572.57316046142
8261,2023-01-06 17:40:00,534,15,296.87040009612946,47577,7,4453.056001441942
8270,2023-01-06 17:49:00,240,16,120.54338506271738,12596,98,1928.694161003478
8294,2023-01-06 18:13:00,568,5,182.6270369826052,2465,99,913.135184913026
8335,2023-01-06 18:54:00,409,12,48.50971764165524,39360,21,582.1166116998629
8374,2023-01-06 19:33:00,410,18,274.28756835956204,34623,28,4937.176230472117
8377,2023-01-06 19:36:00,568,7,220.6668989553513,19781,41,1544.6682926874587
8424,2023-01-06 20:23:00,570,7,325.49296728210135,48167,62,2278.450770974709
8430,2023-01-06 20:29:00,647,11,140.5128409154955,21136,57,1545.6412500704505
8595,2023-01-06 23:14:00,41,7,175.85888215249636,46311,97,1231.0121750674746
8656,2023-01-07 00:15:00,105,1,328.72706655663694,17083,8,328.72706655663694
8672,2023-01-07 00:31:00,48,17,379.3947759869356,20488,88,6449.711191777905
8673,2023-01-07 00:32:00,105,13,218.78498192797895,20560,83,2844.204765063727
8712,2023-01-07 01:11:00,760,10,261.444741931097,9371,28,2614.44741931097
8886,2023-01-07 04:05:00,927,7,265.4537148981181,25382,59,1858.1760042868268
8888,2023-01-07 04:07:00,409,9,476.40557718827085,19063,47,4287.650194694437
8889,2023-01-07 04:08:00,444,10,444.298179952021,10678,14,4442.98179952021
8891,2023-01-07 04:10:00,931,3,405.6800402451515,30763,95,1217.0401207354544
8907,2023-01-07 04:26:00,41,2,291.9352423765359,10652,13,583.8704847530718
8924,2023-01-07 04:43:00,184,18,14.111496325058903,28376,49,254.00693385106027
8972,2023-01-07 05:31:00,931,4,387.8096351875901,12294,39,1551.2385407503605
8990,2023-01-07 05:49:00,430,5,281.3790239631649,47729,81,1406.8951198158245
9013,2023-01-07 06:12:00,444,12,332.8670066019257,37362,33,3994.404079223109
9095,2023-01-07 07:34:00,570,14,305.46373082315773,45163,48,4276.492231524208
9136,2023-01-07 08:15:00,732,17,134.166998025995,36559,85,2280.838966441915
9150,2023-01-07 08:29:00,105,15,180.08506627352747,45370,48,2701.275994102912
9157,2023-01-07 08:36:00,123,18,189.75834349685567,49274,74,3415.650182943402
9178,2023-01-07 08:57:00,534,10,228.9997696711833,8542,33,2289.997696711833
9218,2023-01-07 09:37:00,123,11,46.62335661510191,19429,42,512.856922766121
9245,2023-01-07 10:04:00,430,4,279.44681240616194,22267,54,1117.7872496246478
9263,2023-01-07 10:22:00,693,17,114.42882426533772,29529,62,1945.290012510741
9293,2023-01-07 10:52:00,105,4,307.6523551317792,47286,94,1230.6094205271168
9303,2023-01-07 11:02:00,153,1,136.12843783576614,31526,32,136.12843783576614
9318,2023-01-07 11:17:00,931,8,316.6282571062142,6846,19,2533.0260568497138
9319,2023-01-07 11:18:00,444,9,65.34153950099247,34931,93,588.0738555089322
9337,2023-01-07 11:36:00,760,12,44.03820626246217,12377,29,528.4584751495461
9368,2023-01-07 12:07:00,409,3,177.62902346332208,31264,91,532.8870703899663
9532,2023-01-07 14:51:00,123,11,178.32669485797732,13978,17,1961.5936434377504
9627,2023-01-07 16:26:00,184,2,291.2614352649144,34178,57,582.5228705298288
9646,2023-01-07 16:45:00,253,1,14.3816115423133,7500,57,14.3816115423133
9734,2023-01-07 18:13:00,41,14,146.72205519451197,19158,70,2054.1087727231675
9768,2023-01-07 18:47:00,410,18,221.93899275236612,42168,20,3994.901869542591
9907,2023-01-07 21:06:00,240,5,212.35989449650415,44987,10,1061.799472482521
9925,2023-01-07 21:24:00,570,14,184.5387969199432,23110,42,2583.543156879204
9971,2023-01-07 22:10:00,568,8,270.1779546551102,4729,12,2161.423637240882
9990,2023-01-07 22:29:00,568,1,349.3022512995521,24453,10,349.3022512995521
9997,2023-01-07 22:36:00,48,10,367.61093746161526,47939,26,3676.1093746161528
10000,2023-01-07 22:39:00,568,12,410.3448379700527,39370,97,4924.138055640633
10005,2023-01-07 22:44:00,534,9,217.7307141636536,35518,29,1959.5764274728824
10017,2023-01-07 22:56:00,410,9,420.4591363001166,25265,42,3784.132226701049
10020,2023-01-07 22:59:00,693,8,224.00870400439973,41068,18,1792.069632035198
10022,2023-01-07 23:01:00,927,17,487.594467476956,40885,50,8289.105947108252
10035,2023-01-07 23:14:00,760,15,391.7738258143582,13412,71,5876.607387215373
10054,2023-01-07 23:33:00,927,2,176.76028083442392,13764,34,353.52056166884785
10148,2023-01-08 01:07:00,153,9,443.46151196538295,20772,88,3991.153607688447
10179,2023-01-08 01:38:00,410,7,143.1681690496503,41479,66,1002.177183347552
10234,2023-01-08 02:33:00,444,13,181.2242280058714,18492,90,2355.914964076328
10316,2023-01-08 03:55:00,941,9,59.94163533979462,32171,19,539.4747180581516
10319,2023-01-08 03:58:00,927,10,124.1891580709078,4302,4,1241.891580709078
10320,2023-01-08 03:59:00,693,18,213.87838757761773,48533,86,3849.8109763971192
10350,2023-01-08 04:29:00,409,6,164.87448271613036,36495,40,989.246896296782
10475,2023-01-08 06:34:00,927,16,174.3694947975434,1095,11,2789.9119167606946
10544,2023-01-08 07:43:00,941,6,88.49430145036206,29904,31,530.9658087021724
10562,2023-01-08 08:01:00,135,19,292.34496153377074,22179,94,5554.554269141644
10591,2023-01-08 08:30:00,409,5,120.82498775102972,13501,17,604.1249387551486
10722,2023-01-08 10:41:00,941,6,320.73366434084835,3903,86,1924.40198604509
10764,2023-01-08 11:23:00,105,12,47.80893061836393,29630,93,573.7071674203671
10783,2023-01-08 11:42:00,758,7,250.7180889780127,6145,52,1755.026622846089
10791,2023-01-08 11:50:00,442,19,31.93448772648332,29690,17,606.7552668031831
10810,2023-01-08 12:09:00,168,9,441.9118863526593,9316,14,3977.206977173933
10856,2023-01-08 12:55:00,568,9,261.07993855732195,48142,81,2349.719447015897
10928,2023-01-08 14:07:00,760,3,386.7566509015275,14690,24,1160.2699527045825
10972,2023-01-08 14:51:00,410,15,203.1568426945272,14916,62,3047.3526404179074
10978,2023-01-08 14:57:00,442,1,420.92658369273033,14927,47,420.92658369273033
10988,2023-01-08 15:07:00,534,19,222.01075066135957,7837,35,4218.204262565831
11026,2023-01-08 15:45:00,693,7,38.26105249635695,11135,25,267.82736747449866
11110,2023-01-08 17:09:00,184,11,71.381005973137,39694,54,785.191065704507
11146,2023-01-08 17:45:00,760,2,212.9459791498977,31901,29,425.8919582997955
11232,2023-01-08 19:11:00,444,6,399.24556053290735,29454,56,2395.473363197444
11285,2023-01-08 20:04:00,135,19,397.6690761376862,34280,41,7555.712446616038
11372,2023-01-08 21:31:00,758,3,182.2634408085595,9137,91,546.7903224256785
11412,2023-01-08 22:11:00,568,16,256.8740587447028,8558,15,4109.9849399152445
11554,2023-01-09 00:33:00,568,19,328.3295782836034,19024,19,6238.261987388464
11740,2023-01-09 03:39:00,430,19,361.7686352935135,34505,89,6873.604070576756
11801,2023-01-09 04:40:00,430,13,345.2603672086329,20292,80,4488.384773712228
11831,2023-01-09 05:10:00,534,12,483.564197252631,25406,2,5802.770367031572
11859,2023-01-09 05:38:00,253,19,422.5768928188687,21257,56,8028.960963558506
11866,2023-01-09 05:45:00,409,9,354.94988853592946,42655,89,3194.548996823365
11947,2023-01-09 07:06:00,240,16,116.06286593272752,24053,1,1857.0058549236403
11960,2023-01-09 07:19:00,168,12,322.1893791395052,3511,40,3866.2725496740622
11974,2023-01-09 07:33:00,534,7,289.5627599028611,5486,12,2026.939319320028
12010,2023-01-09 08:09:00,647,12,69.62610382492196,45716,11,835.5132458990635
12016,2023-01-09 08:15:00,153,16,209.8924797127451,39486,16,3358.2796754039214
12090,2023-01-09 09:29:00,739,2,67.26503333349055,49868,55,134.5300666669811
12094,2023-01-09 09:33:00,135,3,485.22085722898953,38514,44,1455.6625716869685
12100,2023-01-09 09:39:00,105,15,215.65774114909584,44942,79,3234.8661172364377
12119,2023-01-09 09:58:00,409,6,440.1042926110966,28826,41,2640.62575566658
12162,2023-01-09 10:41:00,105,10,93.24425448165393,25992,61,932.4425448165392
12184,2023-01-09 11:03:00,168,5,252.84517797255955,47819,63,1264.2258898627977
12208,2023-01-09 11:27:00,444,18,460.92355895424674,39673,10,8296.62406117644
12222,2023-01-09 11:41:00,941,8,316.9032118745948,45100,40,2535.225694996758
12289,2023-01-09 12:48:00,693,2,427.1364607180436,27468,82,854.2729214360871
12301,2023-01-09 13:00:00,927,11,67.07604061439082,32467,49,737.836446758299
12332,2023-01-09 13:31:00,732,2,413.527780245372,8851,33,827.0555604907439
12335,2023-01-09 13:34:00,941,19,455.31497467835663,45377,36,8650.984518888776
12343,2023-01-09 13:42:00,135,18,435.43227958539535,33289,65,7837.7810325371165
12345,2023-01-09 13:44:00,135,14,144.82198271850538,42728,24,2027.5077580590755
12458,2023-01-09 15:37:00,732,12,345.2675209530985,17515,82,4143.210251437182
12476,2023-01-09 15:55:00,927,7,207.34779528353343,37110,23,1451.434566984734
12481,2023-01-09 16:00:00,758,15,123.41383850871794,25626,95,1851.2075776307693
12502,2023-01-09 16:21:00,135,10,193.02945047827484,27930,73,1930.2945047827484
12551,2023-01-09 17:10:00,732,18,16.721771506586474,39447,69,300.9918871185565
12613,2023-01-09 18:12:00,941,3,239.4317612076076,8458,88,718.2952836228228
12655,2023-01-09 18:54:00,168,11,7.543666848622769,31369,23,82.98033533485047
12666,2023-01-09 19:05:00,105,5,325.9135965781655,21886,60,1629.5679828908274
12701,2023-01-09 19:40:00,168,6,494.76819760772327,30935,99,2968.6091856463395
12703,2023-01-09 19:42:00,931,15,315.6730507008139,19734,5,4735.0957605122085
12728,2023-01-09 20:07:00,534,9,440.6083641961975,31728,75,3965.4752777657777
12760,2023-01-09 20:39:00,135,16,131.02984378977652,30514,68,2096.4775006364243
12801,2023-01-09 21:20:00,760,5,289.78402940819507,33902,65,1448.9201470409753
12803,2023-01-09 21:22:00,135,8,254.6930872186548,4923,92,2037.544697749238
12805,2023-01-09 21:24:00,941,7,378.8395354342647,13377,34,2651.876748039853
12907,2023-01-09 23:06:00,732,8,479.3660690281965,31526,94,3834.928552225572
12930,2023-01-09 23:29:00,168,8,312.5248563501025,39788,26,2500.19885080082
12939,2023-01-09 23:38:00,105,17,444.85531075103336,1547,76,7562.540282767567
12989,2023-01-10 00:28:00,184,6,82.38933107470825,13421,90,494.3359864482495
12998,2023-01-10 00:37:00,442,1,442.8439585017176,15548,7,442.8439585017176
13000,2023-01-10 00:39:00,833,13,285.0136429263401,31221,45,3705.177358042421
13039,2023-01-10 01:18:00,41,14,109.79372081034052,17707,19,1537.1120913447674
13144,2023-01-10 03:03:00,41,6,485.4863059692639,10710,7,2912.917835815583
13273,2023-01-10 05:12:00,253,4,142.11576284500882,25940,51,568.4630513800353
13431,2023-01-10 07:50:00,410,19,42.02161356938005,9769,67,798.410657818221
13477,2023-01-10 08:36:00,931,13,271.6370506730893,29454,84,3531.2816587501607
